,dates,opens,highs,lows,closes,volumes,market_caps,smas_10,smas_20,smas_30
93,2019-11-08,61.40000000,62.49000000,58.93000000,60.38000000,347351.93739000,347351.93739000,50.15,51.047,51.068
94,2019-11-07,64.11000000,64.33000000,60.27000000,61.39000000,327504.17073000,327504.17073000,50.707,51.2485,51.22
95,2019-11-06,63.13000000,64.33000000,62.56000000,64.11000000,334742.14328000,334742.14328000,51.196,51.4085,51.3377
96,2019-11-05,61.26000000,64.15000000,60.89000000,63.12000000,527595.77833000,527595.77833000,51.567,51.557,51.4053
97,2019-11-04,58.29000000,62.40000000,57.87000000,61.29000000,410380.76551000,410380.76551000,51.834,51.619,51.4217
98,2019-11-03,58.24000000,58.75000000,57.18000000,58.29000000,141302.66308000,141302.66308000,0.0,0.0,0.0
99,2019-11-02,58.24000000,59.19000000,57.73000000,58.25000000,150647.43930000,150647.43930000,0.0,0.0,0.0
100,2019-11-01,58.29000000,58.80000000,56.68000000,58.23000000,221222.32940000,221222.32940000,52.011,51.646,51.4063
101,2019-10-31,57.90000000,59.56000000,57.01000000,58.29000000,269103.33623000,269103.33623000,51.988,51.588,51.3367
102,2019-10-30,59.76000000,61.05000000,56.88000000,57.89000000,341531.28519000,341531.28519000,51.946,51.5225,51.288
103,2019-10-29,57.70000000,60.75000000,57.65000000,59.75000000,401424.23907000,401424.23907000,51.94,51.4845,51.2807
104,2019-10-28,59.79000000,62.47000000,57.40000000,57.70000000,540004.69723000,540004.69723000,51.914,51.485,51.2327
105,2019-10-27,56.69000000,62.85000000,55.59000000,59.78000000,661079.75268000,661079.75268000,0.0,0.0,0.0
106,2019-10-26,56.94000000,63.37000000,54.14000000,56.71000000,1041416.04901000,1041416.04901000,0.0,0.0,0.0
107,2019-10-25,49.55000000,58.70000000,49.01000000,56.93000000,761473.61477000,761473.61477000,51.944,51.527,51.1857
108,2019-10-24,49.48000000,50.32000000,48.30000000,49.54000000,308330.52196000,308330.52196000,51.79,51.4765,51.092
109,2019-10-23,53.38000000,53.44000000,47.10000000,49.50000000,509593.26474000,509593.26474000,51.621,51.4085,50.9903
110,2019-10-22,54.57000000,55.09000000,52.97000000,53.39000000,159956.49835000,159956.49835000,51.547,51.3245,50.8903
111,2019-10-21,54.85000000,55.74000000,53.67000000,54.57000000,208464.19325000,208464.19325000,51.404,51.2155,50.8067
112,2019-10-20,53.72000000,55.46000000,52.58000000,54.85000000,208172.70191000,208172.70191000,0.0,0.0,0.0
113,2019-10-19,53.21000000,54.16000000,52.54000000,53.72000000,152610.00837000,152610.00837000,0.0,0.0,0.0
114,2019-10-18,54.95000000,55.01000000,52.19000000,53.21000000,213517.39011000,213517.39011000,51.281,51.104,50.725
115,2019-10-17,52.45000000,55.22000000,51.57000000,54.94000000,238776.40360000,238776.40360000,51.188,51.011,50.6577
116,2019-10-16,54.57000000,55.39000000,51.00000000,52.45000000,299556.40107000,299556.40107000,51.099,50.959,50.6
117,2019-10-15,56.83000000,57.39000000,53.40000000,54.58000000,332451.21390000,332451.21390000,51.029,50.951,50.555
118,2019-10-14,56.44000000,57.10000000,55.94000000,56.83000000,133434.14038000,133434.14038000,51.056,50.892,50.4763
119,2019-10-13,55.71000000,57.69000000,55.47000000,56.46000000,157772.38785000,157772.38785000,0.0,0.0,0.0
120,2019-10-12,55.85000000,56.50000000,55.41000000,55.70000000,101685.84465000,101685.84465000,0.0,0.0,0.0
121,2019-10-11,57.48000000,58.42000000,55.33000000,55.85000000,266818.06740000,266818.06740000,51.11,50.8065,50.4057
122,2019-10-10,59.10000000,59.33000000,57.00000000,57.47000000,215031.29392000,215031.29392000,51.163,50.743,50.3323
123,2019-10-09,56.92000000,60.06000000,56.60000000,59.12000000,344098.90670000,344098.90670000,51.196,50.675,50.2473
124,2019-10-08,57.46000000,58.45000000,56.47000000,56.94000000,184201.79637000,184201.79637000,51.102,50.562,50.162
125,2019-10-07,54.42000000,58.65000000,53.25000000,57.46000000,314689.40497000,314689.40497000,51.027,50.508,50.0887
126,2019-10-06,56.69000000,56.80000000,52.73000000,54.41000000,259829.37559000,259829.37559000,0.0,0.0,0.0
127,2019-10-05,56.30000000,57.40000000,55.57000000,56.69000000,177602.10058000,177602.10058000,0.0,0.0,0.0
128,2019-10-04,56.45000000,57.50000000,55.22000000,56.30000000,247275.45318000,247275.45318000,50.927,50.447,50.0327
129,2019-10-03,56.28000000,57.07000000,53.62000000,56.44000000,253310.60723000,253310.60723000,50.834,50.3925,49.9793
130,2019-10-02,55.59000000,56.66000000,55.13000000,56.23000000,215424.38457000,215424.38457000,50.819,50.3505,49.9233
131,2019-10-01,56.01000000,57.60000000,54.82000000,55.63000000,333581.15687000,333581.15687000,50.873,50.318,49.878
132,2019-09-30,53.84000000,56.25000000,52.46000000,55.99000000,369529.68787000,369529.68787000,50.728,50.1865,49.804
133,2019-09-29,55.38000000,55.58000000,52.13000000,53.82000000,227546.40106000,227546.40106000,0.0,0.0,0.0
134,2019-09-28,55.86000000,56.16000000,53.67000000,55.37000000,258783.39518000,258783.39518000,0.0,0.0,0.0
135,2019-09-27,55.17000000,56.61000000,52.61000000,55.86000000,390379.87374000,390379.87374000,50.503,50.0535,49.706
136,2019-09-26,57.48000000,57.56000000,50.30000000,55.19000000,630061.90746000,630061.90746000,50.323,49.917,49.5937
137,2019-09-25,54.57000000,58.34000000,52.84000000,57.43000000,781318.26507000,781318.26507000,50.154,49.773,49.4713
138,2019-09-24,66.54000000,67.42000000,54.07000000,54.57000000,987995.23380000,987995.23380000,50.022,49.692,49.392
139,2019-09-23,72.26000000,74.24000000,61.88000000,66.54000000,527501.79121000,527501.79121000,49.989,49.6195,49.2903
140,2019-09-22,73.20000000,73.22000000,71.03000000,72.23000000,219392.15857000,219392.15857000,0.0,0.0,0.0
141,2019-09-21,75.06000000,75.58000000,72.06000000,73.22000000,211641.79197000,211641.79197000,0.0,0.0,0.0
142,2019-09-20,76.56000000,77.08000000,72.78000000,75.05000000,286151.47725000,286151.47725000,49.967,49.5855,49.1893
143,2019-09-19,77.77000000,80.90000000,72.62000000,76.56000000,516227.12489000,516227.12489000,49.951,49.552,49.0777
144,2019-09-18,74.06000000,80.30000000,73.98000000,77.81000000,463500.72712000,463500.72712000,49.882,49.4755,48.9163
145,2019-09-17,72.67000000,77.59000000,72.15000000,74.04000000,331820.84685000,331820.84685000,49.763,49.3805,48.7207
146,2019-09-16,70.04000000,73.67000000,69.36000000,72.63000000,267731.58165000,267731.58165000,49.645,49.342,48.591
147,2019-09-15,70.49000000,71.28000000,69.50000000,70.04000000,123157.58776000,123157.58776000,0.0,0.0,0.0
148,2019-09-14,68.93000000,71.50000000,68.20000000,70.50000000,179064.87019000,179064.87019000,0.0,0.0,0.0
149,2019-09-13,69.18000000,69.58000000,67.36000000,68.93000000,156416.29244000,156416.29244000,49.604,49.3075,48.4803
150,2019-09-12,69.80000000,70.00000000,68.30000000,69.15000000,135570.08885000,135570.08885000,49.511,49.229,48.3617
151,2019-09-11,70.85000000,71.81000000,68.25000000,69.80000000,208744.34146000,208744.34146000,49.392,49.13,48.261
152,2019-09-10,69.86000000,73.10000000,69.77000000,70.85000000,315598.33706000,315598.33706000,49.362,49.077,48.164
153,2019-09-09,70.36000000,71.38000000,67.73000000,69.89000000,229275.26659000,229275.26659000,49.25,48.941,48.0413
154,2019-09-08,68.77000000,71.46000000,68.00000000,70.36000000,315059.92831000,315059.92831000,0.0,0.0,0.0
155,2019-09-07,64.88000000,70.57000000,64.53000000,68.77000000,305501.47722000,305501.47722000,0.0,0.0,0.0
156,2019-09-06,65.24000000,68.00000000,63.54000000,64.87000000,278618.16432000,278618.16432000,49.204,48.8005,47.917
157,2019-09-05,67.02000000,67.39000000,64.14000000,65.23000000,166569.36182000,166569.36182000,49.153,48.641,47.802
158,2019-09-04,69.00000000,69.24000000,66.40000000,67.01000000,219846.13540000,219846.13540000,49.069,48.4335,47.684
159,2019-09-03,66.92000000,71.00000000,66.47000000,69.06000000,286130.47957000,286130.47957000,48.998,48.1995,47.554
160,2019-09-02,65.85000000,68.03000000,64.80000000,66.92000000,210648.66087000,210648.66087000,0.0,0.0,0.0
161,2019-09-01,64.23000000,67.21000000,63.74000000,65.89000000,160452.85757000,160452.85757000,0.0,0.0,0.0
162,2019-08-31,64.18000000,65.39000000,62.25000000,64.24000000,148167.15877000,148167.15877000,0.0,0.0,0.0
163,2019-08-30,63.55000000,65.60000000,62.16000000,64.17000000,188503.14428000,188503.14428000,49.039,48.064,47.4807
164,2019-08-29,66.73000000,66.77000000,62.00000000,63.59000000,206167.47861000,206167.47861000,49.011,47.9185,47.4267
165,2019-08-28,72.88000000,73.14000000,65.00000000,66.73000000,295837.67734000,295837.67734000,48.947,47.787,47.368
166,2019-08-27,73.59000000,73.75000000,72.13000000,72.90000000,92746.01751000,92746.01751000,48.868,47.6955,47.3157
167,2019-08-26,72.12000000,75.46000000,72.09000000,73.54000000,186459.72505000,186459.72505000,48.792,47.565,47.2427
168,2019-08-25,73.32000000,74.93000000,70.56000000,72.10000000,143368.07877000,143368.07877000,0.0,0.0,0.0
169,2019-08-24,75.37000000,75.65000000,71.39000000,73.32000000,119841.86721000,119841.86721000,0.0,0.0,0.0
170,2019-08-23,73.38000000,75.92000000,72.10000000,75.38000000,138535.90048000,138535.90048000,48.632,47.437,47.1877
171,2019-08-22,73.18000000,74.64000000,71.00000000,73.31000000,159575.08558000,159575.08558000,48.397,47.2735,47.1163
172,2019-08-21,75.13000000,75.33000000,70.14000000,73.27000000,188740.48706000,188740.48706000,48.129,47.1265,47.0613
173,2019-08-20,77.10000000,77.30000000,73.31000000,75.14000000,130580.76909000,130580.76909000,47.798,46.9915,47.0077
174,2019-08-19,76.31000000,78.95000000,75.36000000,77.10000000,176507.93997000,176507.93997000,47.401,46.832,46.9417
175,2019-08-18,72.64000000,78.00000000,71.40000000,76.25000000,171800.85253000,171800.85253000,0.0,0.0,0.0
176,2019-08-17,74.63000000,75.35000000,71.50000000,72.65000000,131039.84431000,131039.84431000,0.0,0.0,0.0
177,2019-08-16,76.24000000,76.42000000,72.34000000,74.67000000,186709.02728000,186709.02728000,47.089,46.7015,46.852
178,2019-08-15,75.91000000,77.70000000,74.36000000,76.25000000,157703.32106000,157703.32106000,46.826,46.6345,46.77
179,2019-08-14,84.83000000,86.32000000,75.00000000,75.90000000,310895.41050000,310895.41050000,46.627,46.5785,46.704
180,2019-08-13,85.79000000,86.79000000,83.26000000,84.88000000,166783.80957000,166783.80957000,46.523,46.5395,46.6297
181,2019-08-12,89.99000000,90.04000000,85.45000000,85.79000000,147573.87933000,147573.87933000,46.338,46.468,46.5537
182,2019-08-11,85.46000000,91.57000000,85.15000000,89.93000000,196951.40228000,196951.40228000,0.0,0.0,0.0
183,2019-08-10,84.25000000,87.50000000,82.27000000,85.46000000,243663.59097000,243663.59097000,0.0,0.0,0.0
184,2019-08-09,90.08000000,90.45000000,82.64000000,84.24000000,245919.98030000,245919.98030000,46.242,46.4655,46.471
185,2019-08-08,90.59000000,92.75000000,87.72000000,90.15000000,227275.85013000,227275.85013000,46.15,46.476,46.387
186,2019-08-07,93.05000000,94.45000000,87.36000000,90.59000000,298275.75612000,298275.75612000,46.124,46.5275,46.3563
187,2019-08-06,96.56000000,99.32000000,91.00000000,92.99000000,370218.49667000,370218.49667000,46.185,46.6125,46.383
188,2019-08-05,92.68000000,106.77000000,92.68000000,96.56000000,708024.73305000,708024.73305000,46.263,46.712,46.4377
189,2019-08-04,94.15000000,94.80000000,90.11000000,92.64000000,210063.34433000,210063.34433000,0.0,0.0,0.0
190,2019-08-03,94.80000000,96.70000000,93.51000000,94.17000000,187442.26636000,187442.26636000,0.0,0.0,0.0
191,2019-08-02,98.62000000,98.77000000,92.52000000,94.76000000,284902.02673000,284902.02673000,46.314,46.7335,46.469
192,2019-08-01,98.77000000,100.59000000,95.23000000,98.64000000,256621.80027000,256621.80027000,46.443,46.742,46.4987
193,2019-07-31,90.12000000,99.95000000,89.81000000,98.76000000,280442.01907000,280442.01907000,46.53,46.7425,46.494
194,2019-07-30,90.33000000,92.71000000,88.50000000,90.15000000,166817.93325000,166817.93325000,46.556,46.683,46.4937
195,2019-07-29,90.00000000,92.26000000,87.48000000,90.33000000,233655.44074000,233655.44074000,46.598,46.6615,46.479
196,2019-07-28,88.83000000,90.90000000,83.13000000,90.00000000,201075.77208000,201075.77208000,0.0,0.0,0.0
197,2019-07-27,94.01000000,96.09000000,86.67000000,88.79000000,250915.24992000,250915.24992000,0.0,0.0,0.0
198,2019-07-26,93.23000000,94.52000000,89.83000000,94.06000000,169220.32033000,169220.32033000,46.689,46.5855,46.4513
199,2019-07-25,94.43000000,96.67000000,91.06000000,93.22000000,228403.48379000,228403.48379000,46.802,46.5055,46.4327
200,2019-07-24,90.10000000,97.45000000,86.80000000,94.50000000,355813.08830000,355813.08830000,46.931,46.4725,46.398
201,2019-07-23,95.31000000,95.35000000,88.62000000,90.15000000,264516.21574000,264516.21574000,47.04,46.482,46.3447
202,2019-07-22,99.74000000,100.91000000,91.14000000,95.31000000,318533.96014000,318533.96014000,47.161,46.525,46.3053
203,2019-07-21,100.26000000,101.41000000,96.40000000,99.70000000,247121.43139000,247121.43139000,0.0,0.0,0.0
204,2019-07-20,98.25000000,105.88000000,97.42000000,100.25000000,355926.02335000,355926.02335000,0.0,0.0,0.0
205,2019-07-19,101.15000000,101.26000000,94.73000000,98.23000000,366646.23978000,366646.23978000,47.153,46.5465,46.2553
206,2019-07-18,89.98000000,104.50000000,86.87000000,101.16000000,609872.10131000,609872.10131000,47.041,46.5265,46.1777
207,2019-07-17,79.62000000,94.65000000,71.00000000,89.95000000,611125.08258000,611125.08258000,46.955,46.476,46.0947
208,2019-07-16,90.43000000,91.91000000,76.60000000,79.61000000,483565.93207000,483565.93207000,46.81,46.4625,46.0147
209,2019-07-15,89.67000000,92.99000000,84.60000000,90.43000000,382169.24803000,382169.24803000,46.725,46.4195,45.9543
210,2019-07-14,101.06000000,101.90000000,87.58000000,89.66000000,429594.96949000,429594.96949000,0.0,0.0,0.0
211,2019-07-13,104.86000000,105.03000000,97.64000000,101.03000000,229252.96129000,229252.96129000,0.0,0.0,0.0
212,2019-07-12,103.00000000,107.02000000,100.65000000,104.86000000,204977.52431000,204977.52431000,46.482,46.3325,45.8547
213,2019-07-11,108.29000000,108.33000000,95.21000000,102.98000000,566917.40666000,566917.40666000,46.209,46.248,45.7687
214,2019-07-10,119.23000000,120.13000000,102.50000000,108.31000000,507821.30862000,507821.30862000,46.014,46.1315,45.6963
215,2019-07-09,122.92000000,124.08000000,117.64000000,119.24000000,233440.12041000,233440.12041000,45.924,45.997,45.6653
216,2019-07-08,119.48000000,125.07000000,117.77000000,122.92000000,219116.92194000,219116.92194000,45.889,45.8775,45.625
217,2019-07-07,118.28000000,120.35000000,117.00000000,119.48000000,142378.61429000,142378.61429000,0.0,0.0,0.0
218,2019-07-06,118.29000000,121.80000000,117.06000000,118.31000000,153816.69797000,153816.69797000,0.0,0.0,0.0
219,2019-07-05,119.64000000,120.99000000,116.22000000,118.35000000,223608.71264000,223608.71264000,45.94,45.8065,45.5983
220,2019-07-04,121.34000000,127.03000000,118.51000000,119.61000000,375062.74273000,375062.74273000,0.0,0.0,0.0
221,2019-07-03,118.74000000,123.15000000,116.78000000,121.36000000,365008.06750000,365008.06750000,46.012,45.746,45.5797
222,2019-07-02,123.16000000,124.00000000,112.63000000,118.77000000,469582.08700000,469582.08700000,45.997,45.6645,45.556
223,2019-07-01,123.22000000,127.03000000,113.82000000,123.17000000,612063.25919000,612063.25919000,46.115,45.617,45.5643
224,2019-06-30,133.88000000,137.44000000,120.54000000,123.25000000,808645.44775000,808645.44775000,0.0,0.0,0.0
225,2019-06-29,119.99000000,137.00000000,116.00000000,133.86000000,650966.52780000,650966.52780000,0.0,0.0,0.0
226,2019-06-28,116.02000000,122.19000000,114.49000000,120.01000000,455587.96464000,455587.96464000,46.114,45.569,45.557
227,2019-06-27,132.24000000,133.50000000,111.82000000,116.01000000,932158.03694000,932158.03694000,46.183,45.541,45.584
228,2019-06-26,136.32000000,138.50000000,127.50000000,132.25000000,659208.45477000,659208.45477000,46.287,45.5485,45.623
229,2019-06-25,135.78000000,138.63000000,129.75000000,136.33000000,343042.31826000,343042.31826000,46.249,45.5375,45.6213
230,2019-06-24,137.50000000,137.52000000,132.65000000,135.77000000,269137.08964000,269137.08964000,46.07,45.536,45.5777
231,2019-06-23,142.20000000,143.34000000,136.15000000,137.50000000,273142.66174000,273142.66174000,0.0,0.0,0.0
232,2019-06-22,138.30000000,145.90000000,136.01000000,142.26000000,670112.19411000,670112.19411000,0.0,0.0,0.0
233,2019-06-21,135.45000000,141.29000000,131.00000000,138.28000000,392390.97750000,392390.97750000,45.866,45.493,45.519
234,2019-06-20,136.41000000,136.75000000,133.00000000,135.46000000,236819.61409000,236819.61409000,45.673,45.4275,45.449
235,2019-06-19,135.25000000,139.50000000,133.50000000,136.43000000,373850.88301000,373850.88301000,45.48,45.3635,45.3973
236,2019-06-18,133.80000000,136.84000000,128.00000000,135.22000000,400995.83149000,400995.83149000,45.332,45.3355,45.3973
237,2019-06-17,136.42000000,136.82000000,131.53000000,133.80000000,302485.50097000,302485.50097000,45.119,45.289,45.3627
238,2019-06-16,137.51000000,138.20000000,133.15000000,136.45000000,392560.10493000,392560.10493000,0.0,0.0,0.0
239,2019-06-15,132.03000000,139.50000000,132.01000000,137.54000000,389908.37623000,389908.37623000,0.0,0.0,0.0
240,2019-06-14,130.55000000,133.03000000,125.22000000,132.00000000,460272.62793000,460272.62793000,45.024,45.2785,45.3427
241,2019-06-13,135.32000000,136.52000000,127.92000000,130.55000000,477007.30523000,477007.30523000,44.899,45.2845,45.321
242,2019-06-12,135.79000000,143.19000000,129.86000000,135.32000000,1015972.92864000,1015972.92864000,44.81,45.291,45.3067
243,2019-06-11,129.19000000,138.56000000,124.85000000,135.69000000,836034.97354000,836034.97354000,44.826,45.3075,45.2813
244,2019-06-10,114.66000000,130.12000000,112.54000000,129.15000000,793211.22328000,793211.22328000,45.002,45.3315,45.2873
245,2019-06-09,118.01000000,118.94000000,111.02000000,114.66000000,425246.36749000,425246.36749000,0.0,0.0,0.0
246,2019-06-08,116.74000000,119.70000000,113.50000000,118.01000000,454621.75369000,454621.75369000,0.0,0.0,0.0
247,2019-06-07,111.25000000,121.00000000,109.53000000,116.71000000,619792.48983000,619792.48983000,45.12,45.3455,45.2797
248,2019-06-06,103.61000000,112.07000000,101.00000000,111.19000000,488905.21588000,488905.21588000,45.182,45.337,45.256
249,2019-06-05,102.20000000,105.21000000,100.11000000,103.66000000,379894.44483000,379894.44483000,45.247,45.356,45.2297
250,2019-06-04,105.94000000,106.80000000,98.13000000,102.20000000,673951.14145000,673951.14145000,45.339,45.43,45.1967
251,2019-06-03,114.44000000,116.20000000,105.01000000,105.99000000,441610.78458000,441610.78458000,45.459,45.4845,45.1723
252,2019-06-02,112.34000000,116.48000000,111.25000000,114.39000000,234192.23299000,234192.23299000,0.0,0.0,0.0
253,2019-06-01,114.65000000,116.28000000,110.51000000,112.35000000,318759.84041000,318759.84041000,0.0,0.0,0.0
254,2019-05-31,107.78000000,114.93000000,104.55000000,114.60000000,487341.72799000,487341.72799000,45.533,45.502,45.129
255,2019-05-30,115.03000000,120.35000000,102.40000000,107.78000000,708618.82450000,708618.82450000,45.67,45.532,45.1487
256,2019-05-29,114.87000000,118.33000000,108.00000000,115.06000000,359489.09796000,359489.09796000,45.772,45.555,45.1993
257,2019-05-28,116.41000000,118.22000000,111.08000000,114.81000000,399902.25403000,399902.25403000,45.789,45.509,45.224
258,2019-05-27,111.03000000,121.89000000,109.94000000,116.30000000,873684.89847000,873684.89847000,0.0,0.0,0.0
259,2019-05-26,102.66000000,114.00000000,97.50000000,111.00000000,658431.91144000,658431.91144000,0.0,0.0,0.0
260,2019-05-25,100.50000000,105.07000000,98.87000000,102.66000000,519802.98950000,519802.98950000,0.0,0.0,0.0
261,2019-05-24,88.67000000,103.77000000,88.01000000,100.50000000,832985.16125000,832985.16125000,45.661,45.43,45.2197
262,2019-05-23,87.74000000,89.53000000,84.62000000,88.61000000,208332.29525000,208332.29525000,45.571,45.3595,45.227
263,2019-05-22,90.77000000,92.04000000,85.83000000,87.74000000,308520.29109000,308520.29109000,45.492,45.293,45.2193
264,2019-05-21,91.10000000,93.02000000,88.83000000,90.79000000,335538.23309000,335538.23309000,45.465,45.221,45.209
265,2019-05-20,94.55000000,94.58000000,87.11000000,91.10000000,447735.71615000,447735.71615000,45.521,45.1255,45.2183
266,2019-05-19,86.55000000,96.81000000,86.07000000,94.58000000,584649.51759000,584649.51759000,0.0,0.0,0.0
267,2019-05-18,89.76000000,90.51000000,85.11000000,86.51000000,380542.14297000,380542.14297000,0.0,0.0,0.0
268,2019-05-17,95.49000000,97.48000000,84.27000000,89.76000000,914179.22548000,914179.22548000,45.51,45.029,45.2077
269,2019-05-16,102.03000000,107.14000000,90.73000000,95.49000000,1179885.10784000,1179885.10784000,45.471,44.927,45.2013
270,2019-05-15,91.15000000,104.25000000,89.69000000,102.02000000,673429.92612000,673429.92612000,45.394,44.888,45.2043
271,2019-05-14,87.34000000,93.61000000,86.50000000,91.17000000,644139.06467000,644139.06467000,45.338,44.913,45.205
272,2019-05-13,84.71000000,92.49000000,84.10000000,87.16000000,627311.35573000,627311.35573000,45.229,44.9415,45.2107
273,2019-05-12,86.59000000,94.01000000,83.00000000,84.73000000,797262.85973000,797262.85973000,0.0,0.0,0.0
274,2019-05-11,77.12000000,95.00000000,76.85000000,86.59000000,909602.12694000,909602.12694000,0.0,0.0,0.0
275,2019-05-10,74.18000000,79.61000000,72.66000000,77.11000000,422915.92520000,422915.92520000,45.199,44.999,45.2447
276,2019-05-09,74.44000000,75.90000000,72.77000000,74.19000000,240477.43667000,240477.43667000,45.148,45.055,45.285
277,2019-05-08,74.59000000,75.50000000,72.40000000,74.44000000,206081.78548000,206081.78548000,45.094,45.083,45.3237
278,2019-05-07,74.95000000,78.75000000,73.40000000,74.61000000,357677.92795000,357677.92795000,44.977,45.081,45.337
279,2019-05-06,75.70000000,76.91000000,71.64000000,74.94000000,389445.48037000,389445.48037000,44.73,45.067,45.3093
280,2019-05-05,77.73000000,78.16000000,75.40000000,75.70000000,236821.31245000,236821.31245000,0.0,0.0,0.0
281,2019-05-04,79.26000000,82.76000000,74.54000000,77.77000000,457004.01484000,457004.01484000,0.0,0.0,0.0
282,2019-05-03,73.65000000,80.58000000,73.31000000,79.22000000,538448.40523000,538448.40523000,44.548,45.0565,45.2977
283,2019-05-02,73.35000000,74.42000000,72.73000000,73.68000000,289626.45366000,289626.45366000,44.383,45.0665,45.2737
284,2019-05-01,74.31000000,75.36000000,71.78000000,73.36000000,273831.04765000,273831.04765000,44.382,45.1095,45.2453
285,2019-04-30,67.86000000,74.74000000,67.86000000,74.32000000,354469.13538000,354469.13538000,44.488,45.1385,45.2203
286,2019-04-29,69.89000000,70.37000000,66.50000000,67.87000000,203603.18601000,203603.18601000,44.654,45.2015,45.222
287,2019-04-28,72.24000000,72.72000000,68.95000000,69.89000000,218635.58959000,218635.58959000,0.0,0.0,0.0
288,2019-04-27,73.83000000,74.01000000,71.83000000,72.23000000,102336.98217000,102336.98217000,0.0,0.0,0.0
289,2019-04-26,71.79000000,76.50000000,70.31000000,73.82000000,345014.87676000,345014.87676000,44.799,45.2675,45.2347
290,2019-04-25,72.85000000,74.43000000,70.60000000,71.78000000,307408.70386000,307408.70386000,44.962,45.3535,45.256
291,2019-04-24,73.67000000,74.69000000,69.90000000,72.85000000,466422.90922000,466422.90922000,45.072,45.4385,45.275
292,2019-04-23,76.47000000,79.29000000,73.33000000,73.70000000,408341.22655000,408341.22655000,45.185,45.517,45.2897
293,2019-04-22,76.61000000,77.63000000,74.90000000,76.51000000,285737.83886000,285737.83886000,45.404,45.599,45.2963
294,2019-04-21,81.16000000,81.85000000,72.86000000,76.65000000,405449.35652000,405449.35652000,0.0,0.0,0.0
295,2019-04-20,82.05000000,82.69000000,79.33000000,81.15000000,209481.54759000,209481.54759000,0.0,0.0,0.0
296,2019-04-19,81.67000000,83.17000000,79.48000000,82.05000000,265365.49383000,265365.49383000,0.0,0.0,0.0
297,2019-04-18,78.82000000,83.66000000,78.74000000,81.68000000,328509.77037000,328509.77037000,45.565,45.6725,45.272
298,2019-04-17,80.27000000,81.50000000,78.00000000,78.77000000,232336.81062000,232336.81062000,45.75,45.719,45.2663
299,2019-04-16,78.06000000,81.49000000,76.88000000,80.27000000,295134.17728000,295134.17728000,45.837,45.677,45.24
300,2019-04-15,83.31000000,84.41000000,75.00000000,78.07000000,437925.65449000,437925.65449000,45.789,45.5865,45.1633
301,2019-04-14,77.58000000,83.60000000,76.09000000,83.28000000,242418.41303000,242418.41303000,0.0,0.0,0.0
302,2019-04-13,78.43000000,81.02000000,75.51000000,77.62000000,276710.71090000,276710.71090000,0.0,0.0,0.0
303,2019-04-12,78.90000000,80.43000000,75.00000000,78.47000000,351092.11924000,351092.11924000,45.749,45.506,45.0687
304,2019-04-11,88.16000000,88.45000000,74.64000000,78.88000000,663804.98498000,663804.98498000,45.736,45.4525,45.0067
305,2019-04-10,86.19000000,91.10000000,85.91000000,88.16000000,315727.23676000,315727.23676000,45.745,45.403,44.9697
306,2019-04-09,88.57000000,88.71000000,82.61000000,86.17000000,317748.78519000,317748.78519000,45.805,45.3765,44.962
307,2019-04-08,91.55000000,94.00000000,85.20000000,88.57000000,439909.33843000,439909.33843000,45.849,45.342,44.9807
308,2019-04-07,92.23000000,95.44000000,88.74000000,91.55000000,404878.13429000,404878.13429000,0.0,0.0,0.0
309,2019-04-06,88.24000000,97.54000000,85.00000000,92.21000000,706789.23459000,706789.23459000,0.0,0.0,0.0
310,2019-04-05,84.71000000,89.85000000,83.65000000,88.24000000,366668.99563000,366668.99563000,45.794,45.2425,45.012
311,2019-04-04,85.02000000,89.85000000,79.85000000,84.70000000,775702.67217000,775702.67217000,45.78,45.1255,45.0293
312,2019-04-03,76.76000000,98.50000000,76.24000000,85.19000000,1514710.29313000,1514710.29313000,45.688,45.0245,45.04
313,2019-04-02,60.45000000,78.40000000,59.95000000,76.78000000,805505.16575000,805505.16575000,45.517,44.9415,45.0637
314,2019-04-01,60.47000000,60.90000000,59.62000000,60.45000000,129238.66121000,129238.66121000,45.384,44.8505,45.1157
315,2019-03-31,60.45000000,60.72000000,59.83000000,60.48000000,120015.86005000,120015.86005000,0.0,0.0,0.0
316,2019-03-30,61.41000000,61.56000000,59.59000000,60.45000000,161304.26128000,161304.26128000,0.0,0.0,0.0
317,2019-03-29,60.48000000,61.80000000,60.15000000,61.45000000,200422.34535000,200422.34535000,45.263,44.7285,45.1627
318,2019-03-28,61.43000000,61.43000000,60.15000000,60.50000000,160785.54618000,160785.54618000,45.169,44.642,45.183
319,2019-03-27,58.81000000,61.87000000,58.58000000,61.44000000,260971.73061000,260971.73061000,45.061,44.582,45.2033
320,2019-03-26,59.06000000,59.35000000,57.23000000,58.79000000,175752.00925000,175752.00925000,44.948,44.5405,45.2623
321,2019-03-25,59.81000000,60.70000000,58.20000000,59.04000000,216703.66968000,216703.66968000,44.835,44.5465,45.323
322,2019-03-24,60.88000000,60.90000000,58.84000000,59.82000000,360926.15706000,360926.15706000,0.0,0.0,0.0
323,2019-03-23,59.23000000,61.76000000,58.93000000,60.89000000,372961.54781000,372961.54781000,0.0,0.0,0.0
324,2019-03-22,58.54000000,59.60000000,58.00000000,59.26000000,184427.33587000,184427.33587000,44.691,44.621,45.3943
325,2019-03-21,60.29000000,60.64000000,56.98000000,58.54000000,164946.60535000,164946.60535000,44.471,44.654,45.4267
